MuiStack-root href,MuiTypography-root,MuiTypography-root 2,MuiTypography-root 3,MuiTypography-root 4,MuiButtonBase-root 3
https://portalb2b.neosolar.com.br/novo-pedido/produto/22417,"Kit Gerador Energia Solar 1,16 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Para Solo)","Energia: até 139 kWh/mês | Potência: 1,16 kWp | Paineis: 2x 580Wp | Microinversor: Deye de 2000W | Estrutura: Para Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 139 kWh/mês | Potência: 1,16 kWp | Paineis: 2x 580Wp | Microinversor: Deye de 2000W | Estrutura: Para Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22408,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Madeira)","Energia: até 69 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 580Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 69 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 580Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22405,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Para Laje)","Energia: até 69 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 580Wp | Microinversor: Deye de 2000W | Estrutura: Para Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 69 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 580Wp | Microinversor: Deye de 2000W | Estrutura: Para Laje | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22459,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Para Solo)","Energia: até 71 kWh/mês | Potência: 595 kWp | Paineis: 1x 595Wp | Microinversor: Deye de 2000W | Estrutura: Para Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 71 kWh/mês | Potência: 595 kWp | Paineis: 1x 595Wp | Microinversor: Deye de 2000W | Estrutura: Para Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22455,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Cerâmica)","Energia: até 71 kWh/mês | Potência: 595 kWp | Paineis: 1x 595Wp | Microinversor: Deye de 2000W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 71 kWh/mês | Potência: 595 kWp | Paineis: 1x 595Wp | Microinversor: Deye de 2000W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22348,"Kit Gerador Energia Solar 1,78 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Para Laje","Compre múltiplos p/ maiores potências |  Energia: até 214 kWh/mês | Potência: 1,78 kWp | Paineis: 3x 595Wp | Microinversor: Deye de 2000W | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 214 kWh/mês | Potência: 1,78 kWp | Paineis: 3x 595Wp | Microinversor: Deye de 2000W | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22346,"Kit Gerador Energia Solar 1,78 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen - Estrutura Madeira","Compre múltiplos p/ maiores potências |  Energia: até 214 kWh/mês | Potência: 1,78 kWp | Paineis: 3x 595Wp | Microinversor: Deye de 2000W | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 214 kWh/mês | Potência: 1,78 kWp | Paineis: 3x 595Wp | Microinversor: Deye de 2000W | Estrutura: Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22222,"Kit Gerador Energia Solar 1,65 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Cerâmica)","Energia: até 198 kWh/mês | Potência: 1,65 kWp | Paineis: 3x 550Wp | Microinversor: Deye de 2000W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 198 kWh/mês | Potência: 1,65 kWp | Paineis: 3x 550Wp | Microinversor: Deye de 2000W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22432,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Sem Estrutura)","Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22425,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Sem Estrutura)","Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22428,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Mini Trilho)","Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22446,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Mini Trilho)","Energia: até 142 kWh/mês | Potência: 1,19 kWp | Paineis: 2x 595Wp | Microinversor: Deye de 2000W | Estrutura: Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 142 kWh/mês | Potência: 1,19 kWp | Paineis: 2x 595Wp | Microinversor: Deye de 2000W | Estrutura: Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22442,"Kit Gerador Energia Solar 1,19 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Madeira)","Energia: até 142 kWh/mês | Potência: 1,19 kWp | Paineis: 2x 595Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 142 kWh/mês | Potência: 1,19 kWp | Paineis: 2x 595Wp | Microinversor: Deye de 2000W | Estrutura: Madeira | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22218,"Kit Gerador Energia Solar 1,10 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Metálica)","Energia: até 132 kWh/mês | Potência: 1,10 kWp | Paineis: 2x 550Wp | Microinversor: Deye de 2000W | Estrutura: Metálica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 132 kWh/mês | Potência: 1,10 kWp | Paineis: 2x 550Wp | Microinversor: Deye de 2000W | Estrutura: Metálica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22431,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Para Solo)","Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Para Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Para Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24632,"Kit Gerador Energia Solar  1,24kWp - Microinversor Deye c/ Wifi SUN2250 - Painel OSDA P/ Mini Trilho","Compre múltiplos p/ maiores potências |  Energia: até 148kWh/mês | Potência: 1,24kWp | Paineis: 2x 620Wp | Microinversor: Deye de 2250W | P/ Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V","Compre múltiplos p/ maiores potências |  Energia: até 148kWh/mês | Potência: 1,24kWp | Paineis: 2x 620Wp | Microinversor: Deye de 2250W | P/ Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220V ou 220/380V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22454,"Kit Gerador Energia Solar 0,59 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Luxen (Sem Estrutura)","Energia: até 71 kWh/mês | Potência: 595 kWp | Paineis: 1x 595Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 71 kWh/mês | Potência: 595 kWp | Paineis: 1x 595Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21284,"Kit Gerador Energia Solar 1,15 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Solo)","Compre múltiplos p/ maiores potências |  Energia: até 138 kWh/mês | Potência: 1,15 kWp | Paineis: 2x 575Wp | Microinversor: Deye de 2000W | Estrutura: Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 138 kWh/mês | Potência: 1,15 kWp | Paineis: 2x 575Wp | Microinversor: Deye de 2000W | Estrutura: Solo | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21249,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrutura","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2000W | Estrutura: Com Estrutura de Cerâmica 
Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2000W | Estrutura: Com Estrutura de Cerâmica 
Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21234,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (sem estrutura)","Compre múltiplos p/ maiores potências |  Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Sem Estrutura | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21242,"Kit Gerador Energia Solar 1,16 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrutura","Compre múltiplos p/ maiores potências |  Energia: até 139 kWh/mês | Potência: 1,16 kWp | Paineis: 2x 580Wp | Microinversor: Deye de 2000W | Estrutura: Com Cerâmica 
Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 139 kWh/mês | Potência: 1,16 kWp | Paineis: 2x 580Wp | Microinversor: Deye de 2000W | Estrutura: Com Cerâmica 
Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21605,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrutura","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2000W | Estrutura: Com Estrutura de Cerâmica 
Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2000W | Estrutura: Com Estrutura de Cerâmica 
Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/21606,"Kit Gerador Energia Solar 1,74 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA Com Estrtura","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2000W | Estrutura: Parafuso Madeira
Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Compre múltiplos p/ maiores potências |  Energia: até 208 kWh/mês | Potência: 1,74 kWp | Paineis: 3x 580Wp | Microinversor: Deye de 2000W | Estrutura: Parafuso Madeira
Selecionável | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24922,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24922)","10x 610Wp Sunova | 1x Inversor Híbrido 5,0kW Deye | 3x 100Ah/48V Lítio Epever","10x 610Wp Sunova | 1x Inversor Híbrido 5,0kW Deye | 3x 100Ah/48V Lítio Epever",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24917,"Kit Energia Solar On Grid Híbrido - 6,1kWp 4,8kWh Lítio 48V (24917)","10x 610Wp Sunova | 1x Inversor Híbrido 5,0kW Deye | 1x 100Ah/48V Lítio Ztroon","10x 610Wp Sunova | 1x Inversor Híbrido 5,0kW Deye | 1x 100Ah/48V Lítio Ztroon",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24912,"Kit Energia Solar On Grid Híbrido - 9,76kWp 4,8kWh Lítio 48V (24912)","16x 610Wp Sunova | 1x Inversor Híbrido 8,0kW Deye | 5x 100Ah/48V Lítio Epever","16x 610Wp Sunova | 1x Inversor Híbrido 8,0kW Deye | 5x 100Ah/48V Lítio Epever",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24911,"Kit Energia Solar On Grid Híbrido - 9,76kWp 4,8kWh Lítio 48V (24911)","16x 610Wp Sunova | 1x Inversor Híbrido 8,0kW Deye | 5x 100Ah/48V Lítio Ztroon","16x 610Wp Sunova | 1x Inversor Híbrido 8,0kW Deye | 5x 100Ah/48V Lítio Ztroon",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24907,"Kit Energia Solar On Grid Híbrido - 9,76kWp 4,8kWh Lítio 48V (24907)","16x 610Wp Sunova | 1x Inversor Híbrido 8,0kW Deye | 3x 100Ah/48V Lítio Ztroon","16x 610Wp Sunova | 1x Inversor Híbrido 8,0kW Deye | 3x 100Ah/48V Lítio Ztroon",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24976,"Kit de Energia Solar On Grid - 4,88kWp (Sem Estrutura)","8x 610Wp Sunova | 5,0kW Mono 220V 2 MPPT AFCI","8x 610Wp Sunova | 5,0kW Mono 220V 2 MPPT AFCI",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25068,"Kit de Energia Solar On Grid - 12,20kWp (P/ Cerâmica)","20x 610Wp Sunova | 10,0kW Mono 220V 3 MPPT AFCI - P/ Cerâmica","20x 610Wp Sunova | 10,0kW Mono 220V 3 MPPT AFCI - P/ Cerâmica",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25067,"Kit de Energia Solar On Grid - 9,15kWp (P/ Cerâmica)","15x 610Wp Sunova | 7,5kW Mono 220V 3 MPPT AFCI - P/ Cerâmica","15x 610Wp Sunova | 7,5kW Mono 220V 3 MPPT AFCI - P/ Cerâmica",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25063,"Kit de Energia Solar On Grid - 4,88kWp (P/ Cerâmica)","8x 610Wp Sunova | 5,0kW Mono 220V 2 MPPT AFCI - P/ Cerâmica","8x 610Wp Sunova | 5,0kW Mono 220V 2 MPPT AFCI - P/ Cerâmica",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25065,"Kit de Energia Solar On Grid - 7,32kWp (P/ Cerâmica)","12x 610Wp Sunova | 6,0kW Mono 220V 2 MPPT AFCI - P/ Cerâmica","12x 610Wp Sunova | 6,0kW Mono 220V 2 MPPT AFCI - P/ Cerâmica",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25078,"Kit de Energia Solar On Grid - 3,66kWp (P/ Metal)","6x 610Wp Sunova | 5,0kW Mono 220V 2 MPPT AFCI - P/ Metal","6x 610Wp Sunova | 5,0kW Mono 220V 2 MPPT AFCI - P/ Metal",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/25089,"Kit de Energia Solar On Grid - 7,32kWp (P/ Mini Trilho)","12x 610Wp Sunova | 6,0kW Mono 220V 2 MPPT AFCI - P/ Mini Trilho","12x 610Wp Sunova | 6,0kW Mono 220V 2 MPPT AFCI - P/ Mini Trilho",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24982,"Kit de Energia Solar On Grid - 12,81kWp (Sem Estrutura)","21x 610Wp Sunova | 10,0kW Mono 220V 3 MPPT AFCI","21x 610Wp Sunova | 10,0kW Mono 220V 3 MPPT AFCI",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/24975,"Kit de Energia Solar On Grid - 3,66kWp (Sem Estrutura)","6x 610Wp Sunova | 5,0kW Mono 220V 2 MPPT AFCI","6x 610Wp Sunova | 5,0kW Mono 220V 2 MPPT AFCI",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22552,"Kit Gerador Energia Solar 2,32 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel OSDA (Cerâmica)","Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 278 kWh/mês | Potência: 2,32 kWp | Paineis: 4x 580Wp | Microinversor: Deye de 2000W | Estrutura: Cerâmica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22168,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Mini Trilho)","Energia: até 69 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 580Wp | Microinversor: Deye de 2000W | Estrutura: Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 69 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 580Wp | Microinversor: Deye de 2000W | Estrutura: Mini Trilho | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22170,"Kit Gerador Energia Solar 0,58 kWp - Microinversor Deye c/ Wifi SUN2000 - Painel Sunova (Metálica)","Energia: até 69 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 580Wp | Microinversor: Deye de 2000W | Estrutura: Metálica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V","Energia: até 69 kWh/mês | Potência: 0,58 kWp | Paineis: 1x 580Wp | Microinversor: Deye de 2000W | Estrutura: Metálica | Acessórios: Conectores CA + MC4, Cabo CC, Endcap | Vca: 127/220 V ou 220/380 V",,Indisponível
https://portalb2b.neosolar.com.br/novo-pedido/produto/22129,"Kit Gerador Energia Solar 2,22kWp - Microinversor Deye c/ Wifi SUN2000 C/ Parafuso (Madeira)",4x 555Wp RENESOLA | 1x 2kW Deye | Est. Madeira | Cabo e Conectores,4x 555Wp RENESOLA | 1x 2kW Deye | Est. Madeira | Cabo e Conectores,,Indisponível
